Transaction_ID,Invoice_Number,Vendor,Department,Amount,Invoice_Date,Due_Date,Payment_Date,Payment_Method,PO_Status,Country,Currency,High_Value,Missing_PO,Late_Payment,Duplicate_Invoice,Risk_Score,Risk_Level
TRX107038,INV207038,Deloitte,HR,46575.24,2026-07-18,2026-08-17,2026-08-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107039,INV207039,Amazon,Finance,36576.13,2026-03-12,2026-04-11,2026-04-06,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107040,INV207040,CDW,Legal,8256.97,2025-12-31,2026-01-30,2026-01-28,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX107041,INV207041,Intel,IT,5009.44,2025-09-17,2025-10-17,2025-10-10,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107042,INV207042,Accenture,R&D,2324.58,2026-03-01,2026-03-31,2026-03-25,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107043,INV207043,Amazon,Finance,36545.29,2025-08-18,2025-09-17,2025-09-13,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX107044,INV207044,KPMG,IT,21398.44,2025-09-29,2025-10-29,2025-10-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107045,INV207045,NVIDIA,Operations,3944.45,2025-12-17,2026-01-16,2026-01-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107046,INV207046,Adobe,HR,6941.07,2026-08-01,2026-08-31,2026-08-30,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107047,INV207047,HP,Accounting,47784.21,2025-11-22,2025-12-22,2025-12-19,Wire,Yes,United Kingdom,GBP,False,False,False,False,1,Medium
TRX107048,INV207048,SAP,Marketing,74211.71,2026-01-28,2026-02-27,2026-03-13,Check,Yes,United States,USD,True,False,True,True,5,High
TRX107049,INV207049,Microsoft,Legal,48829.58,2026-05-20,2026-06-19,2026-07-03,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX107050,INV207050,Dell Technologies,R&D,3591.72,2025-09-25,2025-10-25,2025-10-25,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107051,INV207051,Cisco,HR,9285.23,2026-03-07,2026-04-06,2026-04-12,Check,No,United States,USD,False,True,True,False,3,High
TRX107052,INV207052,Cisco,Sales,7184.01,2025-08-21,2025-09-20,2025-09-19,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107053,INV207053,Oracle,IT,2271.95,2026-06-27,2026-07-27,2026-07-23,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107054,INV207054,KPMG,R&D,29276.43,2026-06-25,2026-07-25,2026-07-15,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107055,INV207055,Amazon,Supply Chain,6822.46,2025-10-21,2025-11-20,2025-11-11,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107056,INV207056,HP,IT,103906.36,2026-05-30,2026-06-29,2026-06-28,Check,Yes,United States,USD,True,False,False,False,1,Medium
TRX107057,INV207057,Cisco,IT,9361.58,2026-01-29,2026-02-28,2026-02-23,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107058,INV207058,HP,Legal,5980.99,2025-09-17,2025-10-17,2025-10-20,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107059,INV207059,EY,Sales,6295.69,2025-12-09,2026-01-08,2025-12-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107060,INV207060,Oracle,Accounting,5720.42,2026-06-18,2026-07-18,2026-07-30,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107061,INV207061,NVIDIA,Legal,3480.29,2026-01-03,2026-02-02,2026-02-05,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107062,INV207062,HP,Engineering,5496.22,2026-03-01,2026-03-31,2026-03-30,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107063,INV202563,HP,Operations,686.2,2026-02-27,2026-03-29,2026-03-24,Check,Yes,United Kingdom,GBP,False,False,False,True,3,High
TRX107064,INV207064,Apple,Supply Chain,11856.61,2026-06-29,2026-07-29,2026-07-26,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107065,INV207065,Deloitte,R&D,5913.18,2026-05-16,2026-06-15,2026-06-17,ACH,Yes,Japan,JPY,False,False,True,False,1,Medium
TRX107066,INV207066,Intel,HR,9239.93,2026-01-24,2026-02-23,2026-02-16,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX107067,INV207067,Dell Technologies,Compliance,18922.68,2026-04-24,2026-05-24,2026-05-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107068,INV207068,Amazon,Accounting,16972.92,2026-03-13,2026-04-12,2026-04-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107069,INV207069,Dell Technologies,Marketing,6143.28,2026-05-09,2026-06-08,2026-06-08,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107070,INV207070,EY,Legal,7110.84,2026-02-04,2026-03-06,2026-02-27,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107071,INV207071,Accenture,Customer Service,38312.43,2026-01-19,2026-02-18,2026-02-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107072,INV207072,Lenovo,R&D,20952.57,2026-01-15,2026-02-14,2026-02-13,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107073,INV207073,KPMG,Sales,9377.6,2026-01-15,2026-02-14,2026-02-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107074,INV207074,IBM,Sales,6556.58,2026-06-17,2026-07-17,2026-07-17,Wire,No,Germany,EUR,False,True,False,False,3,High
TRX107075,INV207075,Deloitte,R&D,982.67,2025-12-01,2025-12-31,2025-12-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107076,INV207076,Microsoft,Procurement,5076.58,2026-05-23,2026-06-22,2026-06-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107077,INV207077,HP,Operations,539.83,2026-04-04,2026-05-04,2026-04-28,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107078,INV200154,Cisco,R&D,155580.01,2025-12-31,2026-01-30,2026-01-23,ACH,Yes,United States,USD,True,False,False,True,4,High
TRX107079,INV207079,Adobe,Legal,15040.85,2025-10-28,2025-11-27,2025-11-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107080,INV207080,Microsoft,Customer Service,7844.58,2025-12-26,2026-01-25,2026-02-28,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX107081,INV207081,IBM,Legal,2341.72,2026-02-18,2026-03-20,2026-03-15,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107082,INV207082,NVIDIA,Customer Service,21890.7,2026-07-20,2026-08-19,2026-08-17,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107083,INV207083,Dell Technologies,Supply Chain,5675.49,2026-06-25,2026-07-25,2026-07-19,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107084,INV207084,EY,Compliance,4677.6,2026-04-30,2026-05-30,2026-05-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107085,INV207085,Apple,R&D,1421.69,2026-03-28,2026-04-27,2026-04-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107086,INV207086,HP,Marketing,8122.46,2026-06-16,2026-07-16,2026-07-07,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107087,INV207087,Oracle,Finance,2302.49,2026-04-19,2026-05-19,2026-05-09,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107088,INV207088,Apple,Operations,6575.31,2026-03-01,2026-03-31,2026-03-29,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107089,INV207089,Google,Procurement,490.81,2026-05-22,2026-06-21,2026-06-25,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107090,INV207090,Apple,Supply Chain,2615.17,2026-04-19,2026-05-19,2026-05-18,ACH,Yes,Mexico,MXN,False,False,False,True,3,High
TRX107091,INV207091,NVIDIA,Marketing,3255.98,2026-02-25,2026-03-27,2026-03-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107092,INV207092,Amazon,HR,9697.32,2025-09-18,2025-10-18,2025-10-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107093,INV207093,SAP,Sales,5451.63,2026-02-24,2026-03-26,2026-03-22,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107094,INV203059,Amazon,IT,1626.66,2025-10-13,2025-11-12,2025-11-27,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX107095,INV207095,EY,Sales,5019.16,2026-03-18,2026-04-17,2026-04-16,Wire,Yes,United Kingdom,GBP,False,False,False,False,1,Medium
TRX107096,INV207096,Dell Technologies,Supply Chain,8692.45,2026-03-03,2026-04-02,2026-03-28,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107097,INV207097,Intel,Engineering,1890.83,2025-08-23,2025-09-22,2025-10-20,ACH,Yes,Mexico,MXN,False,False,True,True,4,High
TRX107098,INV207098,Adobe,Procurement,5073.39,2026-02-28,2026-03-30,2026-03-28,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107099,INV207099,Intel,Finance,8258.7,2025-10-12,2025-11-11,2025-11-05,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107100,INV207100,Adobe,Operations,623.59,2026-01-25,2026-02-24,2026-03-17,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX107101,INV207101,Cisco,Legal,3870.03,2026-06-28,2026-07-28,2026-07-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107102,INV208516,NVIDIA,IT,30782.1,2025-09-17,2025-10-17,2025-10-17,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX107103,INV207103,SAP,Operations,303.89,2026-07-12,2026-08-11,2026-08-07,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107104,INV207104,HP,Legal,24951.58,2025-10-08,2025-11-07,2025-11-04,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107105,INV207105,Adobe,HR,3028.17,2025-08-10,2025-09-09,2025-09-01,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107106,INV207106,Cisco,Accounting,6892.42,2026-05-18,2026-06-17,2026-06-26,ACH,Yes,South Korea,KRW,False,False,True,False,1,Medium
TRX107107,INV207107,Cisco,Supply Chain,1992.52,2025-11-01,2025-12-01,2025-12-16,ACH,Yes,United Kingdom,GBP,False,False,True,False,1,Medium
TRX107108,INV207108,KPMG,R&D,140209.02,2026-04-19,2026-05-19,2026-05-21,Check,Yes,United States,USD,True,False,True,False,2,Medium
TRX107109,INV207109,Accenture,Finance,4221.5,2026-06-24,2026-07-24,2026-07-20,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107110,INV207110,Cisco,Accounting,421.54,2026-01-13,2026-02-12,2026-02-05,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107111,INV207111,IBM,R&D,7486.7,2026-05-26,2026-06-25,2026-06-19,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107112,INV207112,Google,IT,6254.5,2026-03-14,2026-04-13,2026-04-07,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107113,INV207113,Google,Customer Service,2225.26,2025-12-29,2026-01-28,2026-01-23,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX107114,INV207114,Intel,R&D,9368.7,2025-08-20,2025-09-19,2025-09-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107115,INV207115,Oracle,Compliance,1707.72,2026-06-15,2026-07-15,2026-07-14,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107116,INV207116,Lenovo,Finance,29648.04,2025-08-12,2025-09-11,2025-09-06,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107117,INV207117,Amazon,Operations,8271.91,2026-01-10,2026-02-09,2026-03-11,Wire,Yes,United Kingdom,GBP,False,False,True,False,2,Medium
TRX107118,INV207118,Apple,IT,7934.24,2026-01-02,2026-02-01,2026-01-26,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107119,INV207119,Dell Technologies,Compliance,7696.67,2026-06-14,2026-07-14,2026-07-04,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX107120,INV207120,Lenovo,IT,2108.68,2025-11-28,2025-12-28,2025-12-27,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107121,INV207121,EY,HR,89886.86,2025-11-06,2025-12-06,2025-12-03,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107122,INV207122,EY,Accounting,7783.31,2025-09-14,2025-10-14,2025-10-09,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX107123,INV207123,KPMG,Sales,78723.73,2025-09-09,2025-10-09,2025-10-07,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107124,INV207124,Dell Technologies,Finance,1851.99,2025-10-04,2025-11-03,2025-11-21,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107125,INV206086,Dell Technologies,Legal,198608.77,2025-09-25,2025-10-25,2025-10-25,ACH,No,United States,USD,True,True,False,True,6,High
TRX107126,INV207126,KPMG,IT,1061.7,2025-11-05,2025-12-05,2025-12-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107127,INV207127,Oracle,R&D,7716.86,2025-09-05,2025-10-05,2025-10-25,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107128,INV207128,SAP,Compliance,7264.09,2025-11-24,2025-12-24,2026-01-04,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107129,INV207129,Apple,Operations,9736.06,2025-12-31,2026-01-30,2026-02-10,Wire,Yes,Germany,EUR,False,False,True,False,2,Medium
TRX107130,INV207130,CDW,Operations,1612.23,2025-10-04,2025-11-03,2025-11-15,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107131,INV207131,CDW,IT,3568.99,2026-03-16,2026-04-15,2026-05-12,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107132,INV207132,Cisco,Sales,34137.23,2025-12-01,2025-12-31,2025-12-21,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX107133,INV207133,Adobe,Compliance,5965.33,2025-08-13,2025-09-12,2025-09-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107134,INV207134,Google,IT,3127.67,2025-08-25,2025-09-24,2025-10-09,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107135,INV201365,KPMG,IT,8528.17,2025-12-24,2026-01-23,2026-01-16,ACH,Yes,United Kingdom,GBP,False,False,False,True,3,High
TRX107136,INV207136,NVIDIA,Marketing,38771.19,2025-11-29,2025-12-29,2026-02-03,ACH,Yes,Canada,CAD,False,False,True,False,1,Medium
TRX107137,INV207137,NVIDIA,Supply Chain,1723.09,2026-01-02,2026-02-01,2026-01-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107138,INV207138,PwC,Marketing,2447.98,2025-11-30,2025-12-30,2025-12-21,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107139,INV207139,Oracle,HR,33015.05,2025-12-19,2026-01-18,2026-01-24,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107140,INV200132,PwC,Operations,8204.02,2026-06-02,2026-07-02,2026-07-15,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX107141,INV207141,Microsoft,Compliance,660.83,2025-09-17,2025-10-17,2025-10-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107142,INV200660,Accenture,IT,37224.79,2025-10-17,2025-11-16,2025-12-26,ACH,Yes,South Korea,KRW,False,False,True,True,4,High
TRX107143,INV207143,Accenture,R&D,163651.26,2026-05-06,2026-06-05,2026-05-27,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107144,INV207144,Deloitte,Procurement,4542.27,2026-03-06,2026-04-05,2026-03-31,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107145,INV207145,NVIDIA,HR,9291.05,2026-01-31,2026-03-02,2026-03-05,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107146,INV207146,Cisco,Legal,1225.91,2026-05-06,2026-06-05,2026-06-10,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX107147,INV207147,Oracle,Compliance,6112.55,2025-12-22,2026-01-21,2026-02-28,Wire,Yes,United Kingdom,GBP,False,False,True,False,2,Medium
TRX107148,INV207148,EY,Legal,22695.13,2025-09-15,2025-10-15,2025-10-09,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107149,INV207149,Intel,IT,11115.98,2025-08-26,2025-09-25,2025-09-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107150,INV207150,CDW,IT,10760.33,2026-01-21,2026-02-20,2026-03-22,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107151,INV207151,CDW,Customer Service,6331.48,2025-12-30,2026-01-29,2026-01-27,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX107152,INV207152,Apple,Sales,5604.28,2026-01-28,2026-02-27,2026-02-27,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107153,INV207153,Intel,Procurement,154112.76,2025-12-31,2026-01-30,2026-02-18,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX107154,INV207154,Intel,Legal,6787.58,2025-10-28,2025-11-27,2025-11-23,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107155,INV207155,Intel,Accounting,32016.62,2026-06-24,2026-07-24,2026-07-22,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107156,INV207156,Deloitte,HR,3059.24,2025-11-10,2025-12-10,2025-12-05,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107157,INV207157,NVIDIA,Finance,7872.97,2026-07-22,2026-08-21,2026-08-12,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107158,INV207158,Lenovo,Operations,43900.68,2026-04-08,2026-05-08,2026-06-10,ACH,Yes,Japan,JPY,False,False,True,False,1,Medium
TRX107159,INV207159,PwC,R&D,7007.09,2025-11-02,2025-12-02,2025-11-28,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107160,INV207160,Amazon,Engineering,135701.99,2026-02-23,2026-03-25,2026-03-17,ACH,No,Japan,JPY,True,True,False,False,3,High
TRX107161,INV207161,SAP,Marketing,5645.81,2026-05-18,2026-06-17,2026-06-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107162,INV207162,Google,Compliance,35370.16,2025-11-23,2025-12-23,2025-12-31,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107163,INV207163,SAP,HR,1543.94,2025-12-30,2026-01-29,2026-02-13,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107164,INV207164,Accenture,R&D,142124.01,2025-09-03,2025-10-03,2025-10-20,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX107165,INV208736,Accenture,Legal,57700.53,2026-03-24,2026-04-23,2026-04-19,Check,Yes,Canada,CAD,True,False,False,True,4,High
TRX107166,INV207166,HP,Marketing,194194.51,2025-10-17,2025-11-16,2025-11-15,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX107167,INV207167,HP,Marketing,154.88,2026-07-24,2026-08-23,2026-08-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107168,INV207168,IBM,R&D,114873.57,2025-12-18,2026-01-17,2026-01-11,Check,Yes,United States,USD,True,False,False,False,1,Medium
TRX107169,INV207169,EY,Procurement,263.79,2026-07-30,2026-08-29,2026-08-29,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107170,INV207170,Microsoft,Supply Chain,30660.25,2026-05-17,2026-06-16,2026-06-12,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107171,INV207171,Amazon,Compliance,8880.07,2026-02-16,2026-03-18,2026-03-17,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107172,INV207172,IBM,Procurement,40594.11,2026-01-06,2026-02-05,2026-03-22,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107173,INV207173,Cisco,Procurement,5277.98,2026-07-03,2026-08-02,2026-08-19,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107174,INV207174,Oracle,Engineering,47489.09,2026-01-16,2026-02-15,2026-02-07,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107175,INV207175,KPMG,Finance,47656.0,2025-08-04,2025-09-03,2025-08-24,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107176,INV207176,SAP,Operations,2748.12,2026-01-21,2026-02-20,2026-02-10,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107177,INV207177,IBM,Accounting,2226.52,2026-06-03,2026-07-03,2026-07-03,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107178,INV207178,Oracle,Engineering,7781.38,2025-11-17,2025-12-17,2025-12-20,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107179,INV207179,Amazon,Engineering,44160.2,2026-07-25,2026-08-24,2026-09-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107180,INV207180,Accenture,Accounting,5458.17,2025-08-04,2025-09-03,2025-08-27,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107181,INV207181,SAP,HR,8652.81,2026-07-11,2026-08-10,2026-08-07,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107182,INV207182,Lenovo,Supply Chain,5588.29,2026-01-27,2026-02-26,2026-02-23,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107183,INV207183,SAP,Legal,2656.93,2026-03-10,2026-04-09,2026-04-12,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107184,INV207184,Adobe,Marketing,10332.77,2026-06-07,2026-07-07,2026-07-04,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107185,INV207185,KPMG,IT,3682.02,2025-12-21,2026-01-20,2026-01-29,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX107186,INV207186,HP,Legal,46492.07,2025-12-10,2026-01-09,2025-12-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107187,INV207187,Amazon,Marketing,20819.42,2026-03-23,2026-04-22,2026-04-24,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX107188,INV207188,Microsoft,Procurement,7427.48,2026-03-06,2026-04-05,2026-04-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107189,INV207189,Oracle,Accounting,2785.34,2026-02-06,2026-03-08,2026-02-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107190,INV207190,SAP,Accounting,46719.22,2025-08-20,2025-09-19,2025-09-13,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX107191,INV207191,SAP,Finance,7994.02,2026-05-01,2026-05-31,2026-06-12,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107192,INV207192,Lenovo,Engineering,9256.55,2026-02-26,2026-03-28,2026-03-22,Wire,Yes,Germany,EUR,False,False,False,False,1,Medium
TRX107193,INV207193,IBM,R&D,2165.71,2025-11-22,2025-12-22,2025-12-20,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX107194,INV207194,SAP,IT,271.59,2025-12-26,2026-01-25,2026-01-19,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107195,INV207195,Apple,Operations,4821.13,2025-09-18,2025-10-18,2025-10-10,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107196,INV207196,Apple,Accounting,4689.17,2025-09-24,2025-10-24,2025-10-15,Check,No,United States,USD,False,True,False,False,2,Medium
TRX107197,INV207197,SAP,Customer Service,5970.66,2026-02-23,2026-03-25,2026-03-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107198,INV207198,Oracle,Procurement,7492.28,2025-11-14,2025-12-14,2025-12-17,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107199,INV207199,SAP,Operations,1423.64,2026-01-09,2026-02-08,2026-02-14,Wire,Yes,Canada,CAD,False,False,True,False,2,Medium
TRX107200,INV207200,HP,Engineering,11982.47,2026-03-15,2026-04-14,2026-04-12,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107201,INV207201,Oracle,IT,2298.72,2026-07-20,2026-08-19,2026-08-14,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107202,INV207202,CDW,Procurement,5056.03,2025-11-28,2025-12-28,2025-12-31,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107203,INV207203,NVIDIA,Procurement,5824.84,2026-04-10,2026-05-10,2026-05-20,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX107204,INV207204,Accenture,HR,3849.0,2025-12-07,2026-01-06,2026-01-02,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107205,INV207205,EY,Engineering,3096.89,2025-11-07,2025-12-07,2025-12-03,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107206,INV207206,Adobe,Finance,3087.39,2026-05-06,2026-06-05,2026-05-27,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107207,INV207207,Cisco,Engineering,6827.98,2026-01-16,2026-02-15,2026-02-20,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107208,INV207208,Amazon,Finance,5764.72,2025-11-02,2025-12-02,2025-12-01,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107209,INV207209,Amazon,R&D,5649.43,2026-07-29,2026-08-28,2026-08-19,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107210,INV207210,CDW,Operations,9076.01,2025-12-07,2026-01-06,2026-01-01,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107211,INV207211,Microsoft,HR,5435.19,2026-01-19,2026-02-18,2026-02-20,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107212,INV201609,EY,HR,9339.34,2026-03-11,2026-04-10,2026-04-05,ACH,No,United States,USD,False,True,False,True,5,High
TRX107213,INV207213,HP,IT,7280.22,2025-08-09,2025-09-08,2025-09-02,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107214,INV207214,Microsoft,Operations,3392.83,2026-04-14,2026-05-14,2026-05-07,Credit Card,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107215,INV207215,Amazon,HR,5776.22,2026-03-28,2026-04-27,2026-04-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107216,INV208577,CDW,Engineering,4390.41,2025-08-04,2025-09-03,2025-08-27,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX107217,INV207217,Amazon,Operations,102.85,2026-01-25,2026-02-24,2026-02-14,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX107218,INV207218,PwC,Sales,8776.5,2026-06-29,2026-07-29,2026-07-28,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107219,INV207219,HP,HR,8360.17,2026-04-07,2026-05-07,2026-05-26,Check,Yes,United Kingdom,GBP,False,False,True,False,1,Medium
TRX107220,INV207220,SAP,Legal,9508.38,2026-01-02,2026-02-01,2026-01-23,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107221,INV207221,NVIDIA,Sales,7663.64,2026-06-27,2026-07-27,2026-07-17,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107222,INV207222,CDW,Legal,83548.27,2026-04-18,2026-05-18,2026-05-09,ACH,Yes,Mexico,MXN,True,False,False,False,1,Medium
TRX107223,INV209480,Apple,Engineering,17386.26,2026-05-10,2026-06-09,2026-06-09,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX107224,INV207132,CDW,Accounting,188311.94,2026-02-16,2026-03-18,2026-03-21,ACH,Yes,United States,USD,True,False,True,True,5,High
